Customer_ID,Gender,Age,Country,Subscription_Plan,Monthly_Charges,Account_Age_Months,Watch_Hours_Per_Month,Favorite_Genre,Devices_Used,Profiles_Created,Downloads_Per_Month,Support_Tickets,Payment_Failures,Last_Login_Days_Ago,Satisfaction_Score,Auto_Renewal,Churn,Age_Category
CUST15443,Female,28 ,Canada,Standard,499,47,33,Sci-Fi,1,4,41,3,0,13,8,No,No,Adult
CUST15444,Male,21 ,Canada,Standard,499,30,18,Romance,2,4,30,7,1,44,6,Yes,No,Young
CUST15445,Male,19 ,India,Standard,499,51,67,Horror,3,2,31,7,1,4,3,Yes,No,Young
CUST15446,Male,34 ,Germany,Basic,199,39,81,Horror,3,1,29,3,1,15,1,Yes,No,Adult
CUST15447,Female,41 ,USA,Basic,199,51,58,Romance,5,2,30,6,4,70,2,Yes,Yes,Middle Aged
CUST15448,Male,56 ,Japan,Premium,649,62,30,Sci-Fi,4,2,6,6,0,82,2,No,Yes,Senior
CUST15449,Female,50 ,India,Premium,649,65,14,Horror,1,1,49,1,5,23,4,Yes,Yes,Middle Aged
CUST15450,Male,22 ,India,Standard,499,47,45,Comedy,1,5,38,2,4,99,8,Yes,Yes,Young
CUST15451,Female,54 ,Canada,Standard,499,2,58,Comedy,4,4,1,8,5,13,4,Yes,Yes,Middle Aged
CUST15452,Female,37 ,India,Standard,499,22,28,Action,5,4,0,8,0,16,1,Yes,No,Adult
CUST15453,Male,66 ,Brazil,Basic,199,71,43,Drama,2,4,43,4,0,66,1,No,Yes,Senior
CUST15454,Female,19 ,France,Standard,499,25,74,Action,1,3,19,6,4,42,9,No,No,Young
CUST15455,Male,52 ,Canada,Basic,199,29,32,Sci-Fi,5,4,48,0,2,75,9,Yes,No,Middle Aged
CUST15456,Male,51 ,India,Standard,499,12,46,Documentary,4,5,6,4,1,7,8,No,No,Middle Aged
CUST15457,Male,55 ,France,Standard,499,44,39,Comedy,4,5,16,0,1,19,7,No,No,Middle Aged
CUST15458,Female,46 ,Australia,Basic,199,45,31,Comedy,2,5,17,8,5,37,6,No,No,Middle Aged
CUST15459,Female,26 ,Japan,Standard,499,7,30,Drama,4,4,45,3,5,41,6,No,No,Adult
CUST15460,Male,54 ,Brazil,Standard,499,37,54,Drama,5,4,42,5,2,81,5,No,No,Middle Aged
CUST15461,Male,43 ,India,Basic,199,59,71,Action,2,5,25,0,0,36,5,Yes,No,Middle Aged
CUST15462,Female,39 ,India,Standard,499,58,49,Sci-Fi,2,1,40,4,0,26,8,Yes,No,Adult
CUST15463,Female,51 ,Japan,Basic,199,72,63,Action,4,1,21,8,3,28,2,Yes,Yes,Middle Aged
CUST15464,Male,28 ,Brazil,Premium,649,32,36,Comedy,1,5,47,3,4,68,4,Yes,Yes,Adult
CUST15465,Female,64 ,Australia,Premium,649,43,25,Action,3,4,40,7,2,55,5,Yes,No,Senior
CUST15466,Male,66 ,Brazil,Premium,649,8,19,Horror,4,2,27,7,5,99,7,Yes,Yes,Senior
CUST15467,Male,51 ,France,Basic,199,15,87,Thriller,2,2,34,1,5,57,6,No,Yes,Middle Aged
CUST15468,Male,57 ,USA,Basic,199,63,44,Horror,1,1,5,5,3,97,2,No,Yes,Senior
CUST15469,Female,70 ,UK,Standard,499,37,53,Thriller,5,1,3,3,3,11,3,No,Yes,Senior
CUST15470,Female,28 ,Brazil,Premium,649,71,33,Sci-Fi,5,4,5,0,2,52,3,Yes,Yes,Adult
CUST15471,Male,36 ,Australia,Standard,499,48,65,Comedy,2,1,33,2,4,6,5,Yes,No,Adult
CUST15472,Female,65 ,Australia,Standard,499,30,48,Romance,5,4,23,5,3,116,10,No,Yes,Senior
CUST15473,Male,34 ,Canada,Premium,649,50,66,Action,5,3,0,7,1,94,4,No,Yes,Adult
CUST15474,Male,67 ,Brazil,Standard,499,71,14,Romance,2,3,39,1,4,33,4,Yes,Yes,Senior
CUST15475,Male,40 ,Australia,Premium,649,37,65,Comedy,1,4,36,4,0,110,3,Yes,Yes,Adult
CUST15476,Male,59 ,Germany,Standard,499,5,55,Action,1,5,20,5,5,64,3,No,Yes,Senior
CUST15477,Male,68 ,UK,Basic,199,50,46,Thriller,5,4,6,2,1,35,3,No,Yes,Senior
CUST15478,Male,28 ,Germany,Basic,199,6,25,Documentary,3,4,39,0,1,92,4,Yes,Yes,Adult
CUST15479,Female,61 ,UK,Premium,649,50,21,Romance,4,2,23,2,2,25,8,No,No,Senior
CUST15480,Male,22 ,USA,Standard,499,44,54,Horror,2,4,29,5,1,39,3,Yes,No,Young
CUST15481,Male,37 ,India,Standard,499,8,48,Documentary,5,5,35,6,1,78,1,Yes,Yes,Adult
CUST15482,Female,40 ,UK,Premium,649,5,39,Action,4,1,40,7,2,83,8,No,No,Adult
CUST15483,Female,50 ,UK,Standard,499,42,34,Horror,2,5,19,5,2,35,8,Yes,No,Middle Aged
CUST15484,Male,59 ,Australia,Standard,499,65,73,Sci-Fi,3,4,18,0,0,62,10,Yes,No,Senior
CUST15485,Female,50 ,Canada,Premium,649,22,55,Sci-Fi,1,4,46,3,4,3,7,No,No,Middle Aged
CUST15486,Male,23 ,France,Standard,499,66,72,Thriller,5,5,5,2,0,62,5,No,No,Young
CUST15487,Female,30 ,South Korea,Premium,649,38,52,Action,5,1,34,2,5,23,3,Yes,Yes,Adult
CUST15488,Female,70 ,Japan,Standard,499,20,34,Horror,3,3,50,8,4,0,2,Yes,Yes,Senior
CUST15489,Male,18 ,Brazil,Basic,199,22,34,Comedy,1,1,17,0,5,37,3,No,Yes,Young
CUST15490,Female,50 ,France,Premium,649,67,10,Action,5,5,20,8,3,104,7,No,Yes,Middle Aged
CUST15491,Male,33 ,South Korea,Basic,199,27,66,Sci-Fi,4,4,45,6,1,69,9,No,No,Adult
CUST15492,Female,60 ,Brazil,Standard,499,41,28,Action,2,4,46,4,5,115,4,Yes,Yes,Senior
CUST15493,Male,55 ,Japan,Basic,199,57,20,Romance,2,4,13,1,2,109,10,Yes,No,Middle Aged
CUST15494,Male,22 ,France,Basic,199,42,54,Documentary,4,5,4,5,5,67,2,Yes,Yes,Young
CUST15495,Male,31 ,Germany,Standard,499,53,41,Romance,4,1,3,7,3,84,7,Yes,Yes,Adult
CUST15496,Female,70 ,South Korea,Standard,499,43,34,Horror,2,1,5,0,2,30,7,Yes,No,Senior
CUST15497,Female,52 ,Canada,Basic,199,11,89,Horror,2,4,32,8,2,32,4,No,Yes,Middle Aged
CUST15498,Female,66 ,Japan,Basic,199,17,48,Comedy,2,3,5,6,0,68,5,No,No,Senior
CUST15499,Male,69 ,Brazil,Standard,499,5,55,Thriller,4,2,41,0,4,4,3,Yes,Yes,Senior
CUST15500,Male,59 ,Japan,Standard,499,65,81,Horror,5,2,33,6,5,97,1,No,Yes,Senior
CUST15501,Female,56 ,UK,Basic,199,63,38,Horror,1,3,36,3,2,9,9,Yes,No,Senior
CUST15502,Female,52 ,France,Premium,649,20,62,Thriller,3,3,38,5,4,34,4,No,Yes,Middle Aged
CUST15503,Female,25 ,Japan,Premium,649,33,63,Documentary,1,3,5,7,2,83,1,No,Yes,Adult
CUST15504,Female,49 ,USA,Premium,649,55,57,Drama,3,3,21,8,4,71,5,No,Yes,Middle Aged
CUST15505,Male,52 ,France,Premium,649,49,21,Thriller,4,2,47,6,4,97,2,No,Yes,Middle Aged
CUST15506,Female,34 ,Japan,Basic,199,48,81,Romance,5,4,40,7,1,65,3,Yes,Yes,Adult
CUST15507,Male,37 ,Canada,Premium,649,24,29,Action,3,4,10,2,5,7,1,No,Yes,Adult
CUST15508,Female,30 ,Germany,Premium,649,41,37,Horror,5,4,6,2,4,6,8,No,No,Adult
CUST15509,Male,67 ,South Korea,Basic,199,24,40,Comedy,5,5,18,8,0,49,1,No,Yes,Senior
CUST15510,Female,19 ,Germany,Basic,199,45,18,Drama,2,2,19,3,3,119,4,No,Yes,Young
CUST15511,Male,62 ,UK,Standard,499,31,19,Drama,3,3,32,8,0,70,1,Yes,Yes,Senior
CUST15512,Female,59 ,South Korea,Standard,499,17,32,Thriller,2,1,45,1,4,83,1,Yes,Yes,Senior
CUST15513,Male,27 ,South Korea,Premium,649,24,33,Documentary,1,3,46,7,1,118,4,Yes,Yes,Adult
CUST15514,Female,64 ,South Korea,Standard,499,40,46,Thriller,4,3,30,0,5,11,3,No,Yes,Senior
CUST15515,Male,47 ,Australia,Standard,499,28,45,Thriller,5,5,9,1,5,114,8,No,Yes,Middle Aged
CUST15516,Female,65 ,Australia,Premium,649,56,31,Documentary,1,2,35,6,0,120,4,No,Yes,Senior
CUST15517,Male,69 ,India,Premium,649,55,10,Horror,3,5,15,0,1,7,4,No,Yes,Senior
CUST15518,Female,22 ,Japan,Standard,499,43,20,Drama,3,2,36,5,3,108,9,Yes,Yes,Young
CUST15519,Male,61 ,Canada,Standard,499,48,80,Romance,4,5,22,7,4,46,2,No,Yes,Senior
CUST15520,Female,51 ,UK,Premium,649,10,32,Thriller,1,2,36,6,1,39,3,No,Yes,Middle Aged
CUST15521,Male,47 ,India,Standard,499,13,101,Action,3,1,42,7,1,51,9,Yes,No,Middle Aged
CUST15522,Female,58 ,Germany,Standard,499,40,77,Action,5,1,9,1,0,20,7,No,No,Senior
CUST15523,Male,47 ,UK,Basic,199,9,68,Documentary,1,2,13,6,1,113,10,No,No,Middle Aged
CUST15524,Female,35 ,India,Basic,199,36,37,Thriller,2,1,31,4,4,40,1,No,Yes,Adult
CUST15525,Female,23 ,Canada,Premium,649,56,19,Drama,2,5,46,7,5,14,7,No,No,Young
CUST15526,Female,63 ,Japan,Standard,499,8,61,Thriller,4,3,23,6,5,10,7,No,No,Senior
CUST15527,Female,39 ,Germany,Basic,199,46,35,Documentary,1,4,12,5,1,9,8,Yes,No,Adult
CUST15528,Male,18 ,South Korea,Basic,199,28,19,Romance,3,2,33,4,3,36,7,No,No,Young
CUST15529,Female,18 ,UK,Standard,499,63,54,Horror,2,4,32,0,1,115,5,Yes,No,Young
CUST15530,Male,35 ,Canada,Basic,199,20,50,Comedy,2,1,36,4,3,103,5,Yes,Yes,Adult
CUST15531,Female,54 ,Australia,Basic,199,15,25,Action,3,3,38,1,3,56,10,No,Yes,Middle Aged
CUST15532,Female,20 ,Canada,Standard,499,12,49,Romance,2,5,9,6,1,16,1,No,Yes,Young
CUST15533,Male,60 ,Japan,Standard,499,30,49,Sci-Fi,3,2,1,6,2,64,1,No,Yes,Senior
CUST15534,Male,66 ,Germany,Standard,499,21,87,Documentary,3,2,15,7,4,31,9,Yes,No,Senior
CUST15535,Female,19 ,Japan,Standard,499,49,63,Comedy,4,3,21,2,5,46,7,Yes,Yes,Young
CUST15536,Male,68 ,Germany,Standard,499,2,69,Romance,3,4,31,0,5,80,7,Yes,Yes,Senior
CUST15537,Male,65 ,USA,Premium,649,39,53,Documentary,3,2,35,0,0,18,1,Yes,No,Senior
CUST15538,Male,55 ,South Korea,Basic,199,25,25,Comedy,4,2,12,2,3,109,1,Yes,Yes,Middle Aged
CUST15539,Female,23 ,South Korea,Standard,499,43,34,Sci-Fi,1,4,50,7,4,9,6,No,No,Young
CUST15540,Male,31 ,France,Basic,199,57,36,Romance,5,5,22,2,0,26,7,No,No,Adult
CUST15541,Female,23 ,USA,Basic,199,55,57,Sci-Fi,2,5,15,6,2,21,6,Yes,No,Young
CUST15542,Male,40 ,India,Basic,199,55,64,Drama,1,3,18,6,2,40,8,Yes,No,Adult
CUST15543,Male,45 ,USA,Basic,199,19,44,Drama,2,1,23,0,1,94,2,Yes,Yes,Middle Aged
CUST15544,Female,54 ,France,Standard,499,42,20,Sci-Fi,1,4,9,1,1,89,5,Yes,No,Middle Aged
CUST15545,Male,62 ,France,Standard,499,54,19,Action,1,3,6,0,1,33,6,Yes,No,Senior
CUST15546,Male,46 ,Germany,Basic,199,64,41,Drama,4,1,28,4,3,120,8,No,Yes,Middle Aged
CUST15547,Male,45 ,Germany,Basic,199,11,59,Comedy,1,2,37,4,3,106,2,Yes,Yes,Middle Aged
CUST15548,Female,70 ,Canada,Basic,199,43,46,Documentary,5,3,5,0,4,51,10,Yes,Yes,Senior
CUST15549,Female,53 ,Canada,Basic,199,4,15,Comedy,5,4,26,8,4,73,5,Yes,Yes,Middle Aged
CUST15550,Female,25 ,Canada,Premium,649,51,27,Thriller,1,4,5,5,4,110,9,No,Yes,Adult
CUST15551,Male,49 ,France,Standard,499,1,33,Comedy,2,3,24,6,4,81,6,Yes,Yes,Middle Aged
CUST15552,Male,47 ,Australia,Standard,499,49,48,Romance,2,2,17,5,2,62,8,Yes,No,Middle Aged
CUST15553,Male,50 ,UK,Basic,199,15,63,Horror,2,5,4,8,4,31,4,No,Yes,Middle Aged
CUST15554,Female,64 ,South Korea,Premium,649,61,73,Documentary,1,4,12,5,1,29,7,Yes,No,Senior
CUST15555,Male,28 ,France,Basic,199,25,29,Romance,2,5,38,3,1,22,9,No,No,Adult
CUST15556,Female,37 ,USA,Standard,499,59,58,Romance,5,2,13,0,2,9,3,Yes,No,Adult
CUST15557,Male,26 ,India,Standard,499,47,41,Horror,1,5,4,0,1,118,8,Yes,No,Adult
CUST15558,Male,42 ,India,Premium,649,27,37,Thriller,5,1,10,5,5,101,3,No,Yes,Middle Aged
CUST15559,Female,58 ,India,Premium,649,15,61,Thriller,2,5,37,1,5,11,4,Yes,Yes,Senior
CUST15560,Female,25 ,UK,Standard,499,51,26,Action,3,4,49,1,5,19,1,Yes,Yes,Adult
CUST15561,Female,50 ,France,Basic,199,45,54,Sci-Fi,2,3,0,8,4,90,6,Yes,Yes,Middle Aged
CUST15562,Male,25 ,USA,Standard,499,18,46,Action,2,4,42,7,1,24,2,No,Yes,Adult
CUST15563,Male,44 ,Brazil,Standard,499,37,31,Romance,1,5,43,2,5,91,9,No,Yes,Middle Aged
CUST15564,Female,36 ,Brazil,Standard,499,66,49,Sci-Fi,2,4,38,2,4,16,7,No,No,Adult
CUST15565,Female,59 ,India,Basic,199,23,61,Drama,1,5,37,6,5,2,6,Yes,No,Senior
CUST15566,Female,26 ,Japan,Basic,199,27,40,Romance,1,2,16,7,5,44,9,No,No,Adult
CUST15567,Female,20 ,USA,Standard,499,28,24,Documentary,5,4,33,1,3,95,8,Yes,Yes,Young
CUST15568,Female,29 ,Brazil,Standard,499,28,35,Comedy,5,4,12,7,5,8,1,No,Yes,Adult
CUST15569,Female,55 ,Brazil,Premium,649,14,62,Comedy,5,2,34,6,4,99,3,No,Yes,Middle Aged
CUST15570,Female,60 ,USA,Standard,499,47,28,Comedy,5,2,24,7,2,24,7,No,No,Senior
CUST15571,Male,43 ,Germany,Basic,199,30,53,Sci-Fi,4,5,12,5,3,59,2,Yes,Yes,Middle Aged
CUST15572,Female,46 ,Germany,Basic,199,34,55,Thriller,5,2,6,5,3,15,7,No,No,Middle Aged
CUST15573,Female,49 ,Canada,Standard,499,70,54,Romance,1,3,26,8,1,40,6,Yes,No,Middle Aged
CUST15574,Female,56 ,Australia,Basic,199,36,42,Horror,1,1,32,4,4,104,4,Yes,Yes,Senior
CUST15575,Male,69 ,France,Basic,199,2,53,Drama,4,2,35,0,1,17,7,Yes,No,Senior
CUST15576,Female,49 ,Australia,Basic,199,3,63,Action,2,2,30,7,4,73,9,Yes,Yes,Middle Aged
CUST15577,Male,31 ,Brazil,Basic,199,18,62,Romance,4,4,42,5,0,10,1,Yes,No,Adult
CUST15578,Female,50 ,UK,Basic,199,1,22,Action,1,1,40,3,0,47,7,No,No,Middle Aged
CUST15579,Female,66 ,USA,Premium,649,7,16,Horror,4,2,18,1,5,73,5,No,Yes,Senior
CUST15580,Male,55 ,USA,Standard,499,59,41,Drama,5,1,47,7,4,81,8,Yes,Yes,Middle Aged
CUST15581,Male,64 ,Japan,Basic,199,72,80,Romance,5,3,2,2,4,61,2,No,Yes,Senior
CUST15582,Female,25 ,India,Standard,499,23,66,Sci-Fi,5,2,43,0,4,98,5,Yes,Yes,Adult
CUST15583,Female,49 ,Brazil,Basic,199,32,24,Sci-Fi,3,5,43,0,2,24,1,No,Yes,Middle Aged
CUST15584,Male,30 ,UK,Premium,649,72,33,Sci-Fi,5,3,8,5,1,39,4,Yes,No,Adult
CUST15585,Female,48 ,Germany,Premium,649,33,39,Horror,3,2,22,4,4,81,6,No,Yes,Middle Aged
CUST15586,Female,22 ,Japan,Standard,499,23,45,Documentary,1,4,29,8,1,120,1,No,Yes,Young
CUST15587,Male,54 ,South Korea,Basic,199,61,0,Action,3,5,0,2,4,18,3,No,Yes,Middle Aged
CUST15588,Male,27 ,UK,Premium,649,32,62,Action,3,3,9,8,5,38,8,Yes,No,Adult
CUST15589,Female,19 ,UK,Standard,499,52,27,Action,2,1,6,6,3,89,7,Yes,Yes,Young
CUST15590,Female,56 ,UK,Standard,499,39,38,Action,4,1,43,6,3,48,10,No,Yes,Senior
CUST15591,Male,29 ,Japan,Basic,199,46,70,Documentary,3,3,4,0,1,111,8,Yes,No,Adult
CUST15592,Male,52 ,Australia,Standard,499,60,64,Horror,5,1,33,4,4,58,3,Yes,Yes,Middle Aged
CUST15593,Female,63 ,USA,Basic,199,19,41,Action,2,5,6,3,4,112,5,Yes,Yes,Senior
CUST15594,Male,18 ,UK,Premium,649,2,51,Romance,1,2,20,7,2,0,3,Yes,No,Young
CUST15595,Female,70 ,USA,Standard,499,50,77,Horror,2,3,15,7,3,29,1,Yes,Yes,Senior
CUST15596,Male,61 ,Canada,Standard,499,45,49,Comedy,2,1,29,7,1,9,4,Yes,No,Senior
CUST15597,Male,54 ,Japan,Premium,649,63,70,Romance,4,4,14,7,0,113,9,No,No,Middle Aged
CUST15598,Male,24 ,USA,Basic,199,31,41,Action,1,4,7,7,0,81,7,No,No,Young
CUST15599,Female,28 ,Canada,Standard,499,68,31,Sci-Fi,4,5,18,2,1,41,4,Yes,No,Adult
CUST15600,Female,68 ,South Korea,Standard,499,71,24,Comedy,4,5,3,5,1,105,6,Yes,No,Senior
CUST15601,Female,24 ,Brazil,Standard,499,54,28,Drama,2,4,26,2,0,42,1,Yes,No,Young
CUST15602,Female,66 ,South Korea,Standard,499,62,42,Romance,4,2,32,3,3,41,3,No,Yes,Senior
CUST15603,Female,30 ,Japan,Premium,649,38,48,Action,4,1,42,1,0,70,10,Yes,No,Adult
CUST15604,Male,39 ,Canada,Premium,649,55,16,Documentary,1,1,5,3,3,66,9,No,Yes,Adult
CUST15605,Female,34 ,UK,Standard,499,6,72,Comedy,4,4,22,1,4,120,9,Yes,Yes,Adult
CUST15606,Female,20 ,Canada,Premium,649,53,64,Horror,3,4,6,5,2,33,7,No,No,Young
CUST15607,Male,41 ,France,Basic,199,69,33,Comedy,3,5,8,1,3,71,6,No,Yes,Middle Aged
CUST15608,Male,31 ,South Korea,Standard,499,28,51,Drama,2,3,29,8,1,77,7,No,No,Adult
CUST15609,Male,45 ,Australia,Standard,499,20,67,Sci-Fi,1,4,19,7,0,83,8,No,No,Middle Aged
CUST15610,Male,49 ,UK,Premium,649,47,54,Sci-Fi,3,1,32,0,4,15,3,No,Yes,Middle Aged
CUST15611,Male,67 ,USA,Basic,199,22,41,Comedy,1,2,42,7,1,34,5,Yes,No,Senior
CUST15612,Male,53 ,France,Basic,199,63,7,Romance,5,2,27,7,4,68,8,Yes,Yes,Middle Aged
CUST15613,Female,64 ,India,Basic,199,16,0,Thriller,5,4,15,0,0,119,10,No,Yes,Senior
CUST15614,Male,43 ,UK,Standard,499,20,63,Sci-Fi,2,2,43,3,4,98,6,Yes,Yes,Middle Aged
CUST15615,Male,41 ,Canada,Standard,499,57,67,Sci-Fi,3,1,14,7,4,76,10,Yes,Yes,Middle Aged
CUST15616,Female,19 ,Canada,Premium,649,58,40,Comedy,2,2,7,4,4,33,5,No,No,Young
CUST15617,Male,21 ,Australia,Premium,649,49,47,Comedy,5,2,30,5,3,6,8,No,No,Young
CUST15618,Female,45 ,Japan,Standard,499,55,39,Action,5,3,41,6,5,79,1,No,Yes,Middle Aged
CUST15619,Female,21 ,Brazil,Basic,199,32,35,Horror,4,5,28,0,3,13,7,No,No,Young
CUST15620,Female,39 ,France,Standard,499,56,20,Romance,3,4,43,3,4,47,4,Yes,Yes,Adult
CUST15621,Male,39 ,Japan,Basic,199,9,19,Horror,3,1,0,1,1,62,5,Yes,No,Adult
CUST15622,Male,24 ,Germany,Basic,199,37,15,Sci-Fi,3,5,5,7,3,100,3,Yes,Yes,Young
CUST15623,Female,38 ,Germany,Standard,499,39,42,Romance,4,3,31,5,5,103,6,No,Yes,Adult
CUST15624,Male,29 ,Japan,Basic,199,64,59,Action,4,4,6,1,4,12,2,No,Yes,Adult
CUST15625,Male,58 ,Canada,Premium,649,13,35,Drama,1,5,45,1,1,88,8,Yes,No,Senior
CUST15626,Male,46 ,South Korea,Standard,499,16,30,Comedy,3,1,50,7,4,34,7,Yes,No,Middle Aged
CUST15627,Female,54 ,Brazil,Standard,499,5,1,Comedy,3,3,20,2,2,69,9,Yes,Yes,Middle Aged
CUST15628,Female,55 ,Brazil,Basic,199,66,68,Horror,1,4,21,4,1,104,6,No,No,Middle Aged
CUST15629,Female,68 ,South Korea,Premium,649,15,76,Documentary,3,2,5,7,2,56,6,No,No,Senior
CUST15630,Female,34 ,India,Basic,199,22,59,Sci-Fi,5,1,14,6,1,4,5,No,No,Adult
CUST15631,Male,56 ,France,Basic,199,58,25,Sci-Fi,3,2,25,6,0,66,1,No,Yes,Senior
CUST15632,Male,68 ,France,Standard,499,2,10,Documentary,4,2,23,0,4,42,5,No,Yes,Senior
CUST15633,Female,32 ,India,Basic,199,17,39,Drama,4,4,38,7,3,13,8,Yes,No,Adult
CUST15634,Male,69 ,Canada,Premium,649,66,48,Horror,1,4,27,2,3,33,1,Yes,Yes,Senior
CUST15635,Female,55 ,Japan,Premium,649,31,22,Drama,2,3,4,8,0,9,5,No,No,Middle Aged
CUST15636,Male,58 ,India,Standard,499,12,28,Drama,2,4,49,7,2,5,10,No,No,Senior
CUST15637,Male,28 ,Australia,Standard,499,32,46,Sci-Fi,1,1,12,6,2,73,10,No,No,Adult
CUST15638,Male,53 ,Japan,Standard,499,12,47,Sci-Fi,5,1,14,8,2,56,7,No,No,Middle Aged
CUST15639,Female,36 ,Australia,Premium,649,64,26,Romance,5,2,16,4,4,48,5,No,Yes,Adult
CUST15640,Male,56 ,Australia,Premium,649,24,56,Romance,2,5,44,1,3,23,5,No,No,Senior
CUST15641,Male,69 ,USA,Basic,199,72,45,Thriller,4,3,0,0,1,44,6,Yes,No,Senior
CUST15642,Female,37 ,UK,Standard,499,72,29,Drama,4,4,17,0,5,109,2,Yes,Yes,Adult
CUST15643,Female,43 ,Australia,Basic,199,59,29,Romance,1,2,48,6,4,73,6,No,Yes,Middle Aged
CUST15644,Male,52 ,Brazil,Standard,499,2,64,Horror,4,5,20,8,0,98,7,No,No,Middle Aged
CUST15645,Female,43 ,France,Basic,199,16,45,Documentary,3,4,11,3,2,102,9,No,No,Middle Aged
CUST15646,Male,69 ,Canada,Standard,499,21,51,Thriller,1,2,24,1,2,24,7,Yes,No,Senior
CUST15647,Female,33 ,India,Standard,499,18,33,Documentary,5,4,25,0,0,79,3,No,Yes,Adult
CUST15648,Female,41 ,UK,Standard,499,57,58,Documentary,4,1,46,3,4,36,3,Yes,Yes,Middle Aged
CUST15649,Female,42 ,Germany,Standard,499,6,68,Documentary,5,5,30,1,5,120,4,No,Yes,Middle Aged
CUST15650,Female,70 ,Australia,Basic,199,51,48,Romance,5,4,17,2,2,6,5,No,No,Senior
CUST15651,Female,39 ,France,Standard,499,58,37,Comedy,5,2,50,5,0,38,3,No,Yes,Adult
CUST15652,Male,26 ,Germany,Premium,649,40,23,Comedy,5,3,26,4,2,115,2,No,Yes,Adult
CUST15653,Male,33 ,Australia,Standard,499,48,62,Action,5,4,24,4,5,22,2,Yes,Yes,Adult
CUST15654,Male,44 ,Germany,Standard,499,35,24,Documentary,1,4,46,1,4,8,10,No,No,Middle Aged
CUST15655,Male,58 ,France,Standard,499,61,48,Romance,2,2,47,2,0,15,2,Yes,No,Senior
CUST15656,Female,33 ,Brazil,Premium,649,7,30,Thriller,5,3,21,4,2,18,10,Yes,No,Adult
CUST15657,Male,61 ,Australia,Standard,499,72,30,Sci-Fi,4,2,20,0,2,20,4,No,Yes,Senior
CUST15658,Female,23 ,USA,Basic,199,28,44,Drama,4,2,24,4,4,16,7,No,No,Young
CUST15659,Female,32 ,South Korea,Basic,199,49,79,Drama,1,2,24,7,3,17,1,No,Yes,Adult
CUST15660,Female,45 ,Brazil,Premium,649,38,53,Action,4,2,26,8,3,32,3,Yes,Yes,Middle Aged
CUST15661,Female,52 ,Canada,Premium,649,10,21,Thriller,1,4,18,5,2,22,10,Yes,No,Middle Aged
CUST15662,Female,49 ,Canada,Standard,499,46,39,Sci-Fi,3,2,30,5,2,22,9,No,No,Middle Aged
CUST15663,Female,52 ,France,Premium,649,63,92,Romance,3,1,50,8,5,88,3,Yes,Yes,Middle Aged
CUST15664,Male,62 ,Japan,Standard,499,2,43,Drama,2,5,37,7,0,108,3,No,Yes,Senior
CUST15665,Female,50 ,Australia,Basic,199,56,22,Thriller,3,2,46,6,0,4,4,Yes,No,Middle Aged
CUST15666,Female,63 ,Japan,Basic,199,7,27,Romance,2,1,26,3,5,79,9,No,Yes,Senior
CUST15667,Female,34 ,USA,Standard,499,5,42,Romance,4,4,9,8,1,99,3,Yes,Yes,Adult
CUST15668,Female,57 ,Japan,Basic,199,54,24,Romance,1,5,42,1,4,104,1,Yes,Yes,Senior
CUST15669,Male,60 ,Germany,Basic,199,44,20,Horror,4,1,4,4,4,31,9,Yes,No,Senior
CUST15670,Female,31 ,Brazil,Basic,199,66,36,Sci-Fi,5,1,28,4,3,6,10,No,No,Adult
CUST15671,Male,32 ,USA,Standard,499,39,39,Horror,5,4,1,0,0,35,2,Yes,No,Adult
CUST15672,Female,57 ,Australia,Basic,199,11,11,Horror,3,3,16,0,0,81,8,No,Yes,Senior
CUST15673,Male,42 ,France,Basic,199,46,7,Romance,1,2,15,5,3,35,3,No,Yes,Middle Aged
CUST15674,Male,23 ,Australia,Basic,199,15,37,Drama,2,4,15,2,4,64,2,Yes,Yes,Young
CUST15675,Female,66 ,South Korea,Premium,649,38,31,Documentary,5,3,45,0,2,47,10,No,No,Senior
CUST15676,Male,25 ,India,Standard,499,41,0,Action,5,2,48,0,3,101,10,No,Yes,Adult
CUST15677,Female,38 ,UK,Premium,649,16,28,Documentary,5,5,34,0,0,94,7,Yes,No,Adult
CUST15678,Male,19 ,Australia,Basic,199,61,55,Sci-Fi,3,4,16,7,0,23,8,Yes,No,Young
CUST15679,Female,44 ,South Korea,Basic,199,36,58,Romance,3,5,37,2,4,61,10,Yes,Yes,Middle Aged
CUST15680,Male,62 ,Australia,Basic,199,57,31,Comedy,3,5,6,3,4,29,5,No,No,Senior
CUST15681,Male,23 ,Brazil,Basic,199,7,68,Sci-Fi,2,1,27,7,5,97,10,No,Yes,Young
CUST15682,Female,26 ,Brazil,Basic,199,6,66,Comedy,5,2,41,1,5,90,1,No,Yes,Adult
CUST15683,Female,20 ,Brazil,Standard,499,22,56,Drama,4,4,22,3,0,53,5,Yes,No,Young
CUST15684,Female,41 ,Canada,Standard,499,62,22,Comedy,2,4,1,4,5,107,2,Yes,Yes,Middle Aged
CUST15685,Male,61 ,India,Basic,199,19,26,Comedy,2,5,44,2,1,57,3,Yes,Yes,Senior
CUST15686,Male,18 ,Germany,Basic,199,16,50,Romance,3,5,17,7,2,48,1,Yes,Yes,Young
CUST15687,Female,43 ,Brazil,Standard,499,20,48,Sci-Fi,4,5,38,4,0,12,7,Yes,No,Middle Aged
CUST15688,Female,42 ,Australia,Standard,499,70,32,Sci-Fi,5,4,24,3,1,48,5,Yes,No,Middle Aged
